Track_ID,Artist_ID,Artist_Name,Track_Name,Danceability,Energy,Loudness,Valence,Tempo,Popularity_Score
3Vtl4Xc9cKVs1UoenXtScn,6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,Floating (feat. Khalid) [filous Remix],0.757,0.614,-6.828,0.616,90.523,65
4Mnr3BZXk5OtoGEKjGJ6nT,0bbguzUos4LO6NikkdXdzw,Charlie Heat,Aloha,0.757,0.659,-5.733,0.353,114.041,65
6zvxOpyfvj2HH9iciFS0Px,2dIgFjalVxs4ThymZ67YCE,Stray Kids,Victory Song,0.757,0.734,-4.535,0.499,103.046,67
06LFFPPS7MylCZXps3cO4m,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Who Shot Cupid?,0.758,0.932,-2.809,0.592,125.993,78
0BWx2N8CosqHVKkofenY3R,4lDBihdpMlOalxy1jkUbPl,Grey,Want You Back,0.758,0.519,-5.832,0.417,92.99,65
1EGrDTfEuAiRzRdxlblpET,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,RPG (feat. 6lack),0.758,0.534,-7.368,0.719,132.94,71
2hloaUoRonYssMuqLCBLTX,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,bloodline,0.758,0.665,-5.188,0.643,151.976,88
4AKWHLChPxYdXAB2cHmZB7,00XhexlJEXQstHimpZN910,Brytiago,Controla,0.758,0.699,-5.636,0.594,90.013,83
4p9B4qDXJPces7es9phYpL,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,Kick Yo Door,0.758,0.697,-6.456,0.755,165.117,71
524wvipGqxPKYWxkjf9y46,3TVXtAsR1Inumwj472S9r4,Drake,Little Bit (feat. Lykke Li),0.758,0.888,-4.899,0.771,120.392,67
5EM3MMC2WzesHdckgDcgzi,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,Sola Solita,0.758,0.799,-5.067,0.777,91.01,55
6FYCHnEcgblGqos6NpsOFw,6z7xFFHxYkE9t8bwIF0Bvg,Boosie Badazz,Bonnie and Clyde,0.758,0.704,-3.496,0.374,138.024,47
7C31PdvTuSvEFqn2sKISsX,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,Blue Orangeade,0.758,0.848,-3.601,0.42,111.015,72
0mOp9tWdCRHfYwwVaO8ezw,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,Derek Fisher (feat. Lil Baby),0.759,0.562,-6.228,0.706,145.139,69
0MrLK6NEPoMbcb8R6q6itd,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,Leaked,0.759,0.613,-7.91,0.329,97.012,70
19CWeHbg3Z9XJH4Uzdk6tf,7rkW85dBwwrJtlHRDkJDAC,NAV,Vicodin,0.759,0.537,-5.865,0.299,160.951,68
41TgO3NJn1B2cbebkpA6M5,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,Sumba Yandel,0.759,0.777,-4.892,0.891,94.032,62
4FCvsqXgIJ0bDRs7DV6k0s,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,Winners Circle,0.759,0.616,-8.226,0.693,94.142,0
0rhxoXFMKRtm1dQJfi72Yh,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,No Heart,0.76,0.568,-3.92,0.414,77.482,73
2U6RSyXFnDVNYoD9iUgi09,2JhAlkmukNvarUpGhTFXUQ,KARD,Bomb Bomb,0.76,0.842,-5.558,0.882,102.987,74
2ZidyZ69c68J8lm0FGqsuc,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,Robbery,0.76,0.552,-5.854,0.624,123.011,61
3sygLAUhHsJsQ0cBk6fxRd,6QyO41KctzGc70mVaVnXQO,CLC,No,0.76,0.722,-4.429,0.687,120.055,71
7n7x5KGKbUdPHRsO6M6mWY,1GYdtgkKzP62BRZsCvpkog,White $osa,Hit The Scene,0.76,0.588,-6.305,0.676,140.053,61
7dbka99KTWke5o9hRp0JoB,246dkjvS1zLTtiykXe5h60,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,0.761,0.479,-5.574,0.912,89.913,81
5gsW8TMmNVnevjq13h0Nlp,5bWUlnPx9OYKsLiUJrhCA1,Jon Z,DESPUES QUE TE PERDI,0.762,0.813,-3.863,0.6,108.934,76
5nOGHgisM8vmS7SsazZZF2,68DWke2VjdDmA75aJX5C57,Yelawolf,Special Kind Of Bad,0.762,0.689,-6.451,0.225,138.026,60
6Ks1e4WEUeOGgnTGZ4IMXo,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,Kick It,0.762,0.782,-3.563,0.389,124.966,72
7Eso5mURNFprb5PmhOXDlf,0UWZUmn7sybxMCqrw9tGa7,Juanes,La Plata (feat. Lalo Ebratt),0.762,0.74,-4.72,0.961,167.881,80
7MFahTDze3ywIqcA6llbgg,6sCLeqbuK4nOWjcMRb10Gp,Oscar Cortez,Se Real,0.763,0.623,-5.516,0.71,103.973,67
7uUTDFdqWU4c172WnbY65K,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,A No No (feat. Shawni) - Remix,0.763,0.764,-4.99,0.822,89.986,53
0FZHtd4koAwOygHbltSYxV,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,Te Amare,0.764,0.613,-5.628,0.253,97.036,62
1wX1DO1MBKec6DeWpTe6fM,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,Rolling Loud,0.764,0.474,-9.09,0.151,132.005,67
3AN70xkC9i9fFBpKlukRhY,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,Winners Circle,0.764,0.591,-8.81,0.694,94.089,0
4XiGKQqbmnMVxDzUj6j3f2,7meyrw7Or5DwteYxDJrkCM,YK Osiris,Worth It,0.764,0.528,-4.082,0.422,123.936,83
6JqpFboOH2bq9pzaYbkKBn,0haZhu4fFKt0Ag94kZDiz2,Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),0.764,0.752,-3.713,0.698,100.066,88
05fVrhFBjfElZiDfHDRxhF,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,Let's Shut Up & Dance,0.765,0.893,-2.891,0.715,110.051,73
0eh9ZrTOVClUh7lhBv1pLt,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,Todo A Su Tiempo,0.765,0.479,-12.909,0.591,99.937,54
1Ttu4TYbFIXYDFzOgfVedO,6nxWCVXbOlEVRexSbLsTer,Flume,How To Build A Relationship,0.765,0.814,-3.399,0.628,103.023,67
0BDDB65zAWJ1nQYyIgnZcj,7rkW85dBwwrJtlHRDkJDAC,NAV,Snap,0.766,0.359,-9.491,0.202,172,67
18PergoIrGmRyeYxnaXJN2,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,Kill This Love,0.766,0.855,-4.086,0.667,132.022,80
46A3OWCRJbZJkRtRRjH60k,2amyu5pkgYMYdNQZmB3GgY,Dog Blood,Turn Off The Lights,0.766,0.994,-2.405,0.76,128.033,65
4UnkELKTWTBKeuQHiiVdsl,6FIrstf3kHEg3zBOyLpvxD,Ra Ra Riot,Bad To Worse,0.766,0.552,-4.069,0.801,140.043,63
4WznHDEzfBcZOVFFNkDUBt,3hcs9uc56yIGFCSy9leWe7,Lil Durk,No Label,0.766,0.478,-8.287,0.303,99.857,69
6FV7RivrHzOwu6SkLRRYmY,7EWU4FhUJM1sZQgQKdENeT,Hopsin,You Should've Known,0.766,0.525,-10.217,0.324,137.077,69
0onslUNmSLDkuYaideYWir,56oDRnqbIiwx4mymNEv7dS,Lizzo,Juice,0.767,0.891,-3.01,0.824,119.91,80
6OIJcRL2yycLyIbzrwOUty,6dXsR7VDJvXnF1LTZlwULx,Casanova,2AM (feat. Tory Lanez & Davido),0.767,0.69,-5.667,0.602,99.842,69
0CIJfnIVYj7CVQwgfSswx8,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,No Holidays,0.768,0.511,-7.865,0.638,119.999,60
108r6pnZHStBIktpyyps9w,4AVFqumd2ogHFlRbKIjp1t,Alesso,TIME,0.768,0.808,-1.818,0.664,119.971,72
38I7MPiXXpx3pvqkEsF25W,6nxWCVXbOlEVRexSbLsTer,Flume,Upgrade,0.768,0.584,-2.57,0.356,126.098,63
4hqOmrCCJKyiuwDexd8c2t,7rkW85dBwwrJtlHRDkJDAC,NAV,Price On My Head (feat. The Weeknd),0.768,0.574,-6.104,0.278,74.949,81
4JIPyaaceaEZtOJAWmzBzF,1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,Salute (feat. French Montana),0.768,0.729,-4.079,0.588,152.038,68
4rWC4tiO4NCwRHdh6vyu6b,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Big,0.768,0.641,-6.197,0.231,144.963,77
7lUwLoEM9rcVmwUghGK9kX,0WOxhx4hikIsyF3CRPLC8W,Famous Dex,Rockstar Lifestyle,0.768,0.495,-11.638,0.666,74.999,60
4XzCEurXfdtL3mj4dU6le0,2Tglaf8nvDzwSQnpSrjLHP,Cuco,Hydrocodone,0.769,0.616,-5.189,0.445,119.948,65
01NPJea9uzDfA4JhKb8tQv,6z7xFFHxYkE9t8bwIF0Bvg,Boosie Badazz,I Don't Give a Fuck,0.77,0.872,-3.016,0.738,149.836,47
08aYFNUTIOMGq93e2VSArQ,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,Que Le De,0.77,0.75,-2.715,0.609,99.997,86
2swZ0X1njeU32SNJeBKIfW,1qto4hHid1P71emI6Fd8xi,Aventura,Inmortal,0.77,0.775,-4.65,0.848,124.015,77
4cTm3Ev9bUvy4ChJjB1nhl,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Juicy,0.77,0.697,-2.644,0.428,170.084,70
0hCHNYL8ApQCGNwJrYN1FY,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Bad Girls (feat. Gucci Mane),0.771,0.761,-4.727,0.277,131.01,80
0hCHNYL8ApQCGNwJrYN1FY,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Bad Girls (feat. Gucci Mane),0.771,0.761,-4.727,0.277,131.01,80
4RKnVvExDjV7s86GxlAvjB,31IZdHrCZ5pRhLz4zBxN3o,Riff Raff,TiP TOE 3,0.771,0.656,-5.231,0.142,74.996,66
4TVkYoIN9idardlhc34I1q,04abdnqPQe2N4fjztDea6z,Austin Mahone,Why Don't We,0.771,0.745,-4.747,0.285,114.026,67
5BDP2tky8oMQJPS33frKVp,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,Un A?ño,0.771,0.382,-6.808,0.535,94.931,91
5ri4b7YQp2PWn8tl3MRYgE,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,King James,0.771,0.889,-7.93,0.882,108.015,0
6fIMvZ2JA9kuQG8IuDgWMM,0huGjMyP507tBCARyzSkrv,YBN Cordae,Have Mercy,0.772,0.385,-8.037,0.362,137.962,78
6uIpf2e5PrB0ZMufi0AWpL,4r63FhuTkUYltbVAg5TQnk,DaBaby,Joggers (feat. Stunna 4 Vegas),0.772,0.659,-5.388,0.815,143.716,64
6XbT5JIsI8SGCIZJ62THom,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,Out Of Love - Marc Stout & Tony Arzadon Remix,0.772,0.892,-3.129,0.34,125.988,23
0ssuQPQd6TnV6eytB9DSkv,2cFrymmkijnjDg9SS92EPM,blackbear,HATE MY GUTS,0.774,0.428,-7.764,0.657,95.591,71
1BSZGNpIm2nBt1hWSK2bRp,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),0.774,0.508,-7.897,0.45,80.13,0
2TWSilrWcTrgVKcP8kfEfg,3TVXtAsR1Inumwj472S9r4,Drake,Unstoppable (feat. Santigold & Lil Wayne),0.774,0.912,-2.787,0.821,150.083,65
3dUWDwfw7c1no8AL37PIJZ,2LmcxBak1alK1bf7d1beTr,Juhn,Recuerdos,0.774,0.625,-4.703,0.446,174.117,70
3rdhZX8fOu65q97OejFQ1U,1Z1d9w6X8vxMyZvM19a7vy,KIITA,I Miss You,0.774,0.575,-4.588,0.155,110.01,60
5s2bJ9pU5duvlwHtwj67hf,4IprNlQiJZUUJhDl0fL2SL,Quando Rondo,Gun Powder,0.774,0.629,-5.755,0.721,160.057,60
6msZFCM1qdeGd4ihdDy5D4,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,Back To Love,0.774,0.821,-5.027,0.617,122.974,0
7warMBEdiWO6oYru0gAcJC,3e7awlrlDSwF3iM0WBjGMp,Little Mix,Black Magic,0.774,0.897,-4.434,0.858,111.985,0
36dhj3CSJ2gsED35rBswno,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,M??rame,0.775,0.787,-4.488,0.665,175.993,76
4LfoYkTuIPgJ2RlNkN5P5C,7jZMxhsB8djyIbYmoiJSTs,Kiana Led??,EX - Remix,0.775,0.537,-6.978,0.403,73.484,71
68bgMIOi3HuL3m8iBtyX2R,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,Cut Dat Check,0.775,0.694,-5.063,0.442,77.389,61
6GvLWrqCv92RAXtxV99yZy,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,Money Honey,0.775,0.756,-3.231,0.831,119.004,0
6SIR9Zx1I9VaFDPj99z9JW,5MbNzCW3qokGyoo9giHA3V,EARTHGANG,Proud Of U (feat. Young Thug),0.775,0.516,-5.924,0.419,78.022,67
0AKwYorDdgm3NtusTmPlkn,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Blue Strips,0.776,0.776,-6.366,0.68,161.983,73
6BKPEw91L4lnevp4FYV3VY,21WS9wngs9AqFckK7yYJPM,PnB Rock,Go To Mars (feat. Tee Grizzley),0.776,0.791,-3.45,0.529,82.5,0
7cLm450e9XaPrEZTSTsfwU,1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,it's not u it's me,0.776,0.568,-6.419,0.749,150.901,76
13pihOXlJn799MIMRe7Fh5,68DWke2VjdDmA75aJX5C57,Yelawolf,Over Here,0.777,0.828,-5.022,0.392,119.977,57
1GbBeC25pdTcH4IeEorJ2D,4EPyKMgsR7JDuW9tL0AYZP,lilbootycall,777 (feat. Cuco & Kwe$t),0.777,0.542,-7.778,0.325,134.032,60
4EXviOZCqX04SnoZpMWymT,4WmAQDrrYtyygkRlm6VTtB,Gabbie Hanna,Medicate,0.777,0.539,-6.234,0.225,112.407,64
4N3uRLsbsG3TMrYqPZy3v4,7rkW85dBwwrJtlHRDkJDAC,NAV,Never Know,0.777,0.472,-7.174,0.413,127.033,64
6P6dKUam0DXUnhx4EUGciZ,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),0.777,0.545,-5.009,0.68,75.01,69
4T4CZ3Q4z3GG7lU720YYhM,47MpMsUfWtgyIIBEFOr4FE,Lunay,Soltera,0.778,0.731,-4.325,0.854,91.991,88
6ocbgoVGwYJhOv1GgI9NsF,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,7 rings,0.778,0.317,-10.732,0.327,140.048,94
13PEyIxcQk8iqLHYLjWXfi,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,7 rings,0.78,0.318,-10.768,0.323,139.982,66
2VGD6mGeuv6aORaU0vKsHB,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,Tic Toc (with Tory Lanez),0.78,0.635,-4.269,0.182,169.978,76
463tgcRq1U8CA5ZVFTtyaj,2goxk1aXm6T4yopaZe5tHe,Hijos De Leyva,Humo Trankilizante,0.78,0.457,-8.502,0.867,109.991,65
6AyI8UGx8Y4peb7pLOy2pf,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,7 rings (feat. 2 Chainz) - Remix,0.78,0.341,-10.162,0.342,70.011,72
6GSkLS2y4ZnnZsuRAj975K,64KEffDW9EtZ1y2vBYgq8T,Marshmello,Project Dreams,0.78,0.828,-2.235,0.786,160.113,85
3hPFmyctDusOxzqdpB72EJ,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,All Of Our Yesterdays,0.781,0.431,-10.375,0.57,142.923,64
3TpBefRZ1vFcOH6z57PQRI,1ShZZUjkbXCjhwrb18BA8I,Bryce Vine,La La Land (feat. YG),0.781,0.469,-5.107,0.412,98.013,72
7wcyO1rrH3Ru4t659IjG41,1RyvyyTE3xzB2ZywiAwp0i,Future,Crushed Up,0.781,0.597,-6.794,0.544,158.043,82
0q6boCcLaWYPIy2vOsksFg,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,Senorita,0.782,0.808,-3.139,0.42,120.021,78
3osDWQ4vLUMx55LdRhBoH7,2cFrymmkijnjDg9SS92EPM,blackbear,SWEAR TO GOD,0.782,0.495,-7.462,0.601,130.956,71
3QWQNh80ucPgQpZa8f7GME,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,Mia Mia,0.782,0.857,-5.104,0.858,90.011,54
4dOmgE4ULbySxpeGObN8RL,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Syphilis,0.782,0.659,-3.103,0.336,148.03,76
3rUJUBVotqXifCw7zEnRST,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),0.783,0.512,-7.47,0.438,80.104,0
4cuGZb0iFyHtwaSKdKrJkF,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,Imposible,0.783,0.738,-4.078,0.925,90.976,76
6oHalJC4hM1cS4tt6fhzLH,7rkW85dBwwrJtlHRDkJDAC,NAV,Go To Hell,0.783,0.634,-5.279,0.359,171.997,68
6Spq2kmR3ghpZ0P3chOjal,2saNOYtb2v8aXMmezcwAiI,Zeina,In My Head,0.783,0.521,-8.363,0.539,75.974,63
6kcreirHsB8RNewt8rjd4X,1iJdyDcY98X3GMnUesl7tf,Comethazine,HOW DO YOU DO?,0.784,0.763,-4.82,0.702,145.89,61
6Kx5zccLx3zj4R49HTvcjB,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Magic,0.784,0.731,-6.159,0.402,108.003,63
0X2fyi0xAlJMeFg4BAlGbB,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Magic,0.786,0.707,-6.488,0.366,108.029,50
3S2UTs4WCwuSPLqWuRTvAR,1iJdyDcY98X3GMnUesl7tf,Comethazine,WINE & DINE,0.786,0.925,-5.17,0.434,140.958,61
4l0O19WwpjzbDGkdFtkQ6W,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,Vacia Sin Mi,0.786,0.63,-6.456,0.749,190.017,80
5I31UVARw4Di9SooJGN9el,2DspEsT7UXGKd2VaaedgG4,Alex Rose,Me Odias?,0.786,0.581,-6.387,0.33,131.874,71
0QorFiIXq63UHjwub6K8uF,2I9SLklAOG0vdMiUUMNxRl,88GLAM,Lil Boat (feat. Lil Yachty) - Remix,0.787,0.691,-4.261,0.573,150.07,67
5Lb1pjnll07UQKxNpnnGBy,790FomKkXshlbRYZFtlgla,Karol G,Punto G,0.787,0.751,-4.738,0.926,165.961,70
79Dpa6xXRNsXzMueN8BvAg,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,On A Mountain,0.787,0.552,-7.676,0.21,81.987,68
2dk8qkQR0BQy5KN42gWOsk,21WS9wngs9AqFckK7yYJPM,PnB Rock,Go To Mars (feat. Tee Grizzley),0.788,0.76,-3.573,0.524,82.498,0
2DSou85ibbQNPuTRNhIP0w,68DWke2VjdDmA75aJX5C57,Yelawolf,No Such Thing As Free,0.788,0.761,-4.946,0.0987,139.951,60
40wyhIkaVvuZUAbAiTOkHI,17lzZA2AlOHwCwFALHttmp,2 Chainz,High Top Versace (feat. Young Thug),0.788,0.591,-4.838,0.247,152.071,71
654BH5npNnfbFZyHD4c2RC,7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,Find Someone,0.788,0.685,-5.874,0.599,124.001,68
1ShpWiYX41jJ5rwd0Mv381,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,Calculadora,0.789,0.777,-6.037,0.636,83.976,55
3TTWpDAiJfyoJDd5v2F8C3,0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,Throwaway (with Clairo),0.789,0.49,-6.588,0.869,140.034,72
5A1w94uzc1kO1Zhe8WWxC3,6LuN9FCkKOj5PcnpouEgny,Khalid,Right Back,0.789,0.427,-9.918,0.605,97.032,80
5JDwLHI2YUkFSFSn4g5pGd,4xRYI6VqpkE3UwrDrAZL8L,Logic,Can I Kick It,0.789,0.774,-4.415,0.488,100.077,71
1Du1gIiBziiR6SUx3gnSvr,17lzZA2AlOHwCwFALHttmp,2 Chainz,Money In The Way,0.79,0.793,-4.138,0.584,85.006,70
4FDSPGncHRpr6yB8DD4CtI,3TVXtAsR1Inumwj472S9r4,Drake,Letƒ??s Call It Off (feat. Peter Bjorn and John),0.79,0.731,-4.607,0.938,127.403,67
7xhvCzIguRfyfQyGrnWuVn,6TXM1kV4L8DsDAkAfbOPYk,Ally Brooke,Low Key (feat. Tyga),0.79,0.546,-5.553,0.748,109.014,72
16W981rgaXWrAYVrjYM89f,1anAI9P9iSzc9qzLv6AtHZ,Sure Sure,Warm Animal,0.791,0.377,-8.889,0.758,137.908,61
4rrFGOdnreypzg6ux5mdPh,6cK3NBO6uP7hh0oyuVELFl,Saweetie,Emotional (feat. Quavo),0.791,0.655,-7.413,0.526,184.091,65
5icOoE6VgqFKohjWWNp0Ac,64KEffDW9EtZ1y2vBYgq8T,Marshmello,Here With Me,0.791,0.565,-3.933,0.181,99.961,93
6zlBoRMKQv2UyrafMVoQlq,4lPl9gqgox3JDiaJ1yklKh,Tierra Whack,CLONES,0.791,0.494,-8.705,0.6,146.003,62
0mnVrUP1TAoO223C0N2NYI,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,Trap (feat. Lil Baby),0.792,0.839,-2.887,0.354,116.985,72
35Rbqn962gEydsN1VKOC3T,5usbqiU7sjvszjWecANDL6,Boogie,Soho (feat. JID),0.792,0.603,-7.216,0.515,137.088,66
4m2n0xzP9VnaQnhim9aYCD,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,Slide,0.792,0.648,-6.106,0.372,75.956,68
63wj9nAxfTgNSOh4szh24w,0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,I Don't Need No Help,0.792,0.75,-4.359,0.593,164.948,67
5Qm1OFL4p4Qucn7wnTiF3U,1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,Therapy Shit 4,0.793,0.627,-4.862,0.598,148.007,61
6Z4rmc0uujCpl8yXe3yjgI,17lzZA2AlOHwCwFALHttmp,2 Chainz,Whip (feat. Travis Scott),0.793,0.399,-7.428,0.0379,121.949,80
36tWMPSkNzD5XKbkGEZha1,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,Heavy Hittas - Remix,0.794,0.539,-9.078,0.671,99.059,33
6C3MGasn7adPXHlE1z4NbV,3hyEbRtp617pNCuuQjyOmc,Lost Kings,FU4E,0.794,0.644,-5.522,0.788,146.032,68
3xVfvbf4EEcgh4vnvgdjeO,7CCjtD0hCK005Bvg2WG1a7,Carnage,Letting People Go (feat. Prinze George),0.795,0.695,-9.097,0.418,119.999,65
7iXTW1PIBfeUfaMY14Humi,3EXdLajEO02ziZ90P90bSW,Lil Xan,Bloody Nose,0.795,0.661,-5.111,0.665,79.981,62
1Kg99KJWHMNn0IgnEwvWR0,7rkW85dBwwrJtlHRDkJDAC,NAV,OK (feat. Lil Durk),0.796,0.637,-6.102,0.403,80.011,66
3oEwMFQQ8jWpvCtz1cw9Jb,1w7GLktHE8w0aEhhaZ0QKB,Shakewell,Pemex,0.796,0.666,-5.285,0.261,74.981,64
7jKUnzzOGhAlPjr7LkIUlE,17lzZA2AlOHwCwFALHttmp,2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),0.796,0.467,-6.293,0.4,179.974,75
0fcq51a3gOI6gPvzc0YLsk,246dkjvS1zLTtiykXe5h60,Post Malone,Wow. - Remix,0.797,0.64,-6.272,0.486,100.002,84
1JQPZKIXKU3wdOSjk2ILgM,1pXX6uuufA0Zrk4Ksuh4nv,Jus2,FOCUS ON ME,0.797,0.767,-3.286,0.536,98.988,68
2N8qVDq1MI0wKHngJMLlbZ,77GVmrLGuxNEvj2ibvT62v,Luigi 21 Plus,Siempre Papi Nunca Inpapi,0.797,0.744,-6.283,0.722,93.981,55
2VBYFWgwIlJjyzidPTHQqp,2FwJwEswyIUAljqgjNSHgP,Snakehips,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),0.797,0.93,-3.37,0.907,123.985,72
3UvCHGbVtl6poLz3pnQNI7,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,Jet Black (feat. Brandy),0.797,0.608,-7.25,0.509,108.24,0
45ZGEdLxCZvdMX9jWlsAAx,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,I Don't Belong In This Club,0.797,0.543,-5.744,0.164,115.036,82
572BChNcXOIvtfn2TGmTKc,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,ON GOD (feat. Young Thug),0.797,0.722,-6.23,0.338,145.99,76
2g2GdzaXNjsEnlJmjnAgYH,7sOR7gk6XUlGnxj3p9F54k,halfƒ?›alive,arrow,0.798,0.602,-6.433,0.77,99.986,64
58c3EPWiOpN7DckK8MIpHk,6xS5PpBWaVYraexEkEjjXv,Maxo Kream,Meet Again,0.799,0.563,-8.648,0.606,149.964,62
6ElZ8aGYWchN6vPmMZOiLx,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,Control Me,0.799,0.481,-10.335,0.391,97.001,59
1taKClbaJhl9FXdtM4hNBe,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,After Dark,0.8,0.696,-7.004,0.189,100.003,68
3OtHNyiaYaQgQlGagvhEku,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,0.8,0.846,-7.349,0.826,116.029,0
4o8Rk1YzdkTxsSEXd3YhAK,2auiVi8sUZo17dLy1HwrTU,Solange,Sound of Rain,0.8,0.526,-6.403,0.454,120,66
5CE0V7z1ePOZQNJNpWxYGA,4xRYI6VqpkE3UwrDrAZL8L,Logic,Confessions of a Dangerous Mind,0.8,0.762,-4.097,0.645,141.971,82
5U8sc8et1PiuDQfIQ2J98a,4r63FhuTkUYltbVAg5TQnk,DaBaby,Tupac,0.8,0.749,-4.943,0.961,151.851,62
0iIUmsrVL2sgGnX33oDsC7,7rkW85dBwwrJtlHRDkJDAC,NAV,To My Grave,0.801,0.636,-5.444,0.21,146.137,69
5oXsLCXnF1VHp36tyWfYs3,6X8WdFjrNhXATMDSs26aCc,Curren$y,Plan of Attack,0.801,0.756,-5.42,0.639,136.006,64
02rbSCTm2smTIZ6d8im2NP,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,This Is How We Party (with Icona Pop),0.802,0.803,-5.428,0.339,118.997,70
5R2pz8i4k4bvRAqiIFXzKz,1RyvyyTE3xzB2ZywiAwp0i,Future,Faceshot,0.802,0.833,-4.234,0.132,165.97,68
6B4KWBeFdHrpVezjTqggWr,4r63FhuTkUYltbVAg5TQnk,DaBaby,Taking It Out,0.802,0.738,-5.287,0.484,151.07,67
6nDKrPlXdpomGBgAlO7UdP,1vCWHaC5f2uS3yhpwWbIA6,Avicii,SOS,0.802,0.645,-6.181,0.376,100.001,67
17iXKeQe2iVYXJcMpQqthG,6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,Ganas Sobran,0.803,0.597,-4.144,0.688,85.056,80
1XJ93XskwJf7PCyIVLbNBt,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,Anxiety (with Selena Gomez),0.803,0.384,-6.522,0.503,141.924,81
